image_name,frame_idx,person_idx,label,detection_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_w,bbox_h,bbox_cx,bbox_cy,aspect_ratio,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
person_11_1.jpg,11,1,caregiver,0.8614297,1275.8519,13.987769,3641.0032,2149.8582,2365.1514,2135.8704,2458.4275,1081.923,1.1073478,2169.536,723.22687,0.92486525,2255.2805,625.3676,0.93802214,2189.5166,621.184,0.5402473,2589.7283,570.79877,0.91432023,2379.3467,546.7244,0.11984414,3005.5813,1051.8127,0.97201586,2528.2065,984.83716,0.91137016,2741.247,1994.834,0.9291929,2250.9285,1826.6548,0.6620017,1931.6663,2035.3467,0.9006883,1844.9569,2014.69,0.66173583,3178.023,2160,0.56946373,2866.3955,2160,0.43581885,2237.1672,2160,0.14652655,1934.1534,2063.1143,0.07933915,2201.8608,2160,0.03696084,2199.4597,2156.1064,0.02606982
person_12_0.jpg,12,0,patient,0.9025371,279.57047,380.1299,2183.9006,2146.214,1904.3302,1766.0842,1231.7356,1263.172,1.0782783,1477.6924,1004.9687,0.9817579,1607.6075,910.39874,0.9614674,1407.7633,886.4292,0.9576858,1830.7909,890.39355,0.75072104,1305.7367,832.9226,0.6844196,2013.4263,1267.3656,0.9514626,1133.8164,1143.6584,0.97568095,1997.8634,1821.084,0.8165502,681.5786,1568.2247,0.9135964,1613.735,1884.3707,0.81613195,526.1785,1869.7473,0.8877684,1750.074,2160,0.6102138,1127.0236,2073.797,0.68505764,1644.52,2160,0.15366739,694.75226,2035.0474,0.20237553,1477.394,2160,0.045445234,590.1855,2143.1953,0.058630228
person_12_1.jpg,12,1,caregiver,0.88372135,1263.1086,0,3587.273,2160,2324.1643,2160,2425.191,1080,1.076002,2090.3584,667.33496,0.9361683,2187.2812,573.1128,0.945374,2102.3108,562.4099,0.5961717,2523.5085,540.74146,0.91522944,2262.584,504.5291,0.12945887,2921.1294,1020.1446,0.97486085,2408.9993,953.789,0.9181191,2700.5996,1931.1243,0.93918633,2154.5771,1762.9849,0.69744647,1902.3341,1996.3036,0.9107063,1754.9352,1962.4641,0.68747824,3120.615,2160,0.62561446,2759.9988,2160,0.49099797,2342.6233,2160,0.1555956,1857.8458,2038.4829,0.08446273,2331.6204,2160,0.039157063,2081.6235,2071.0789,0.027293712
person_13_0.jpg,13,0,caregiver,0.8158722,1040.933,170.88637,3033.0833,2148.2463,1992.1503,1977.36,2037.008,1159.5664,1.0074798,2159.3618,1015.8293,0.97817415,2271.2136,929.0733,0.93087995,2083.704,845.07635,0.97499543,2308.8591,929.28503,0.40035257,1772.3208,717.32434,0.8827784,2270.6116,1437.507,0.9307035,1186.6792,1279.2329,0.9436201,2386.782,2103.0505,0.64268434,847.0406,2075.2817,0.68494815,2669.1829,2089.7659,0.56014484,1446.0668,2047.5594,0.643503,2176.1409,2160,0.25686675,1459.2039,2160,0.25765145,2735.2893,2160,0.040190697,1621.5299,2160,0.03905973,2870.494,2160,0.017701745,2037.0459,2111.615,0.016486526
person_13_1.jpg,13,1,patient,0.73403597,0,1.131134,1741.2245,2147.5264,1741.2245,2146.3953,870.61224,1074.3287,0.811232,1386.5256,897.09546,0.87973964,1418.5325,831.5327,0.40807018,1363.1268,727.337,0.9324033,1126.17,747.6205,0.05773589,970.49176,519.3814,0.9332044,819.2227,1116.1862,0.8086015,242.81973,926.5442,0.9403191,885.4788,1988.4313,0.41927814,202.81848,1819.3431,0.8023659,1356.9032,2048.1797,0.3665426,1134.7688,2025.7776,0.6820593,596.7672,2160,0.27676523,209.5289,2160,0.35830453,1386.1,2160,0.056292444,810.65,2138.5188,0.07880607,1514.3876,2160,0.02402696,1033.2776,2160,0.027984828
person_14_0.jpg,14,0,patient,0.7952901,0,69.349594,1793.2262,2140.3542,1793.2262,2071.0046,896.6131,1104.8519,0.8658726,1399.5042,1025.9934,0.872006,1434.6439,958.3291,0.3661763,1388.3257,871.9211,0.9296268,1164.735,887.0189,0.05491036,1006.8055,683.28455,0.9410087,862.71655,1263.3896,0.8252113,255.53345,1104.2561,0.94300437,823.98676,2101.602,0.4323305,170.50252,2023.6454,0.7988416,1318.7463,2067.4727,0.3786385,1174.8951,2098.0115,0.6923273,628.07404,2160,0.24419352,223.26237,2160,0.32410535,1332.447,2160,0.04234922,680.7196,2160,0.057805955,1618.777,2160,0.018262267,1151.9949,2160,0.020265222
person_14_1.jpg,14,1,caregiver,0.76878333,1056.2694,253.97849,2958.1208,2157.4055,1901.8514,1903.427,2007.1951,1205.692,0.9991723,2125.5928,1104.6991,0.97613144,2240.553,1012.5757,0.9139012,2049.7297,937.6281,0.97893846,2282.756,985.2417,0.32089084,1742.0651,793.731,0.9009415,2283.1384,1497.0698,0.8861943,1203.3511,1331.4316,0.9481423,2495.742,2160,0.4551424,962.14777,2156.7703,0.7216264,2565.7654,2160,0.38687775,1451.5848,2086.5654,0.63442504,2086.4224,2160,0.17625415,1363.435,2160,0.2270732,2633.7305,2160,0.024617583,1609.895,2160,0.035122424,2671.8591,2160,0.012440354,1985.1919,2160,0.015333682
person_15_0.jpg,15,0,patient,0.8635582,0,547.65765,1548.9656,2130.5723,1548.9656,1582.9146,774.4828,1339.115,0.9785529,1287.8518,1455.7689,0.797189,1321.7925,1373.2521,0.45640433,1273.2668,1311.2621,0.9252593,1082.5931,1305.3485,0.08550349,925.74866,1147.4033,0.93037105,879.53143,1708.1552,0.5633098,169.05286,1651.7137,0.7598741,844.30695,2160,0.0684495,68.41486,2160,0.18576542,1096.655,2160,0.0411866,896.7965,2160,0.1004574,477.63736,2160,0.03283626,137.40144,2160,0.040970802,741.63617,2160,0.016386092,691.1168,2089.0159,0.01928097,1005.2335,2160,0.022358507,1645.0396,1737.8374,0.023702413
person_15_1.jpg,15,1,caregiver,0.82897276,1039.0752,550.8816,2419.5012,2155.517,1380.426,1604.6355,1729.2882,1353.1993,0.8602739,1864.9963,1364.051,0.9540037,1986.6743,1278.1079,0.9223065,1795.8993,1219.1438,0.93487453,2087.118,1249.5444,0.49850842,1586.6001,1083.4824,0.64336926,2092.199,1646.0865,0.924945,1159.0055,1497.0116,0.82383686,2307.4272,2160,0.57758355,1094.2883,2160,0.22999188,2319.3582,2160,0.38710427,1521.8357,2160,0.15560436,1825.575,2160,0.1569939,1199.1624,2160,0.09692323,2165.6387,2160,0.020027399,1459.9546,2160,0.012411535,2132.3904,2160,0.011266381,1497.7312,2160,0.007725447
person_16_0.jpg,16,0,caregiver,0.8867821,1022.5472,384.12344,2421.9888,2160,1399.4417,1775.8766,1722.268,1272.0618,0.78802866,1939.147,1110.9537,0.9483527,2042.4736,1004.64996,0.87598777,1834.948,975.96173,0.9594959,2141.3877,1011.4323,0.3020265,1577.2184,922.394,0.8252003,2205.4285,1529.4448,0.8599698,1180.0996,1419.881,0.9201511,2280.4082,2160,0.3093825,911.0448,2151.5403,0.55649465,1830.8435,2136.4893,0.23052752,1284.4622,2126.0576,0.38223195,1923.532,2160,0.17889655,1236.5679,2160,0.22414383,2090.7422,2160,0.022292852,1320.4971,2160,0.029103965,1847.8262,2160,0.010911703,1339.0441,2160,0.013097525
person_16_1.jpg,16,1,patient,0.7546036,0,509.69327,1708.4619,2138.6301,1708.4619,1628.9369,854.23096,1324.1617,1.0488203,1305.7966,1404.9448,0.7467801,1320.1646,1319.6637,0.28553677,1281.5305,1263.6337,0.8790314,1016.43536,1224.915,0.060614496,932.73175,1102.0463,0.9140754,793.88635,1548.5826,0.6832091,218.6904,1501.3457,0.8690592,783.3961,2160,0.21955252,238.59276,2160,0.56589186,1260.6398,2142.425,0.16471976,1282.7296,2160,0.38062394,495.17746,2160,0.10876137,141.17867,2160,0.14087552,1102.6389,2160,0.02093035,695.5502,2160,0.027028322,1468.11,2160,0.011829108,1172.2395,1931.7056,0.013245106
person_17_0.jpg,17,0,patient,0.8793073,0,404.9638,1501.2743,2117.2046,1501.2743,1712.2407,750.63715,1261.0842,0.8767893,1291.403,1313.9918,0.76600116,1304.7825,1233.5538,0.33838528,1280.3654,1193.0916,0.8957628,1049.7578,1163.6102,0.06826487,955.4934,1052.86,0.92267835,898.2394,1499.5151,0.6566487,227.17574,1486.4135,0.8620834,853.89764,2155.577,0.14653748,189.20786,2160,0.42849272,1112.3899,2160,0.08880967,1042.9075,2160,0.24093431,603.51575,2160,0.07453206,234.6283,2160,0.10410687,914.15546,2160,0.021172494,642.5688,2082.437,0.027687937,1375.8835,2160,0.018141776,1556.2993,1753.4316,0.020619929
person_17_1.jpg,17,1,caregiver,0.8744261,1011.3196,432.36728,2452.9214,2155.6863,1441.6018,1723.319,1732.1205,1294.0267,0.8365264,1951.3947,1221.7563,0.9600791,2088.045,1152.0115,0.9185493,1890.1981,1075.566,0.9627274,2181.3506,1134.5242,0.5115203,1672.5604,939.73615,0.83316207,2145.8987,1501.1031,0.84553444,1221.5369,1380.5671,0.9067122,2253.106,2160,0.36558533,1019.2222,2160,0.52920675,2198.5713,2160,0.28293565,1429.2299,2160,0.4184636,1888.8802,2160,0.13678509,1310.7866,2160,0.16532442,2159.6816,2160,0.033256203,1566.9044,2160,0.040801913,2046.1825,2160,0.021777868,2062.213,2160,0.023713976
person_18_0.jpg,18,0,patient,0.85616004,0,371.4111,1525.1437,2120.7852,1525.1437,1749.374,762.57184,1246.0981,0.87182254,1306.4375,1263.4349,0.7742976,1316.3752,1186.354,0.31670016,1278.9083,1136.6736,0.88815665,1041.8501,1088.1255,0.06345174,940.1323,975.08545,0.9137516,879.2447,1386.8851,0.70530576,266.85626,1344.5006,0.90077114,880.93634,2160,0.22772229,315.66632,2160,0.6286993,1241.5779,2160,0.1494059,1134.6791,2160,0.3952139,635.2324,2160,0.12953913,257.85803,2160,0.18289691,1121.3853,2160,0.023145556,747.4809,2139.001,0.03298825,1501.7355,2160,0.012654573,1318.4081,1866.6112,0.015414804
person_18_1.jpg,18,1,caregiver,0.82473075,1053.2734,349.9374,2430.193,2150.984,1376.9197,1801.0465,1741.7333,1250.4607,0.76451087,1902.548,1162.4517,0.9495435,2018.4415,1062.4209,0.9011148,1817.4838,1022.6053,0.93794304,2140.9639,998.6029,0.397067,1616.3044,876.9935,0.675819,2146.7498,1378.145,0.9345988,1224.9204,1241.9315,0.91539884,2273.0603,2104.2808,0.7097963,1030.0641,1993.3254,0.60660887,2407.8586,2158.824,0.5889345,1581.0573,2124.7476,0.47516054,1852.0326,2160,0.4017957,1239.2374,2160,0.35298422,2162.666,2160,0.059164494,1458.6168,2160,0.051731497,1988.6809,2160,0.020647556,1402.2919,2160,0.018851966
person_19_0.jpg,19,0,patient,0.91895854,2098.1094,151.94205,3818.8364,1965.6989,1720.727,1813.7568,2958.473,1058.8204,0.9487088,2677.8245,656.7791,0.97417307,2770.6663,545.8309,0.9615517,2571.074,574.7479,0.93842334,2969.1445,534.5023,0.8416039,2464.7231,600.3634,0.65242267,3232.293,940.1115,0.97534156,2358.1763,1028.9011,0.95870495,3647.528,1496.5504,0.89268744,2255.361,1601.407,0.80163395,3406.6672,1970.8597,0.82758296,2857.4368,1682.9664,0.749709,3174.3352,2047.6647,0.6425684,2585.884,2099.4097,0.57863265,3286.2458,2160,0.09188017,2637.798,2160,0.072353184,3212.8633,2160,0.01942861,2885.107,2160,0.01573062
person_19_1.jpg,19,1,caregiver,0.9166092,417.19366,0,2204.097,2090.4858,1786.9033,2090.4858,1310.6453,1045.2429,0.85477895,1768.1631,381.5896,0.9461818,1770.639,281.86615,0.620811,1684.1731,266.36328,0.955225,1622.4832,320.5323,0.09223166,1329.3135,275.2494,0.9417667,1606.5615,868.241,0.9403206,775.0518,865.75214,0.9800638,1849.1771,1634.3728,0.6928278,700.97516,1814.7887,0.9064077,1953.9688,1104.7297,0.6342574,1746.3024,1765.8036,0.84608066,1537.6665,2160,0.44263253,1005.85516,2160,0.5306451,2053.4443,2160,0.04181519,1635.0153,2160,0.05748436,2256.8843,2160,0.008685201,2046.106,1966.9502,0.010066003
person_20_0.jpg,20,0,patient,0.90810704,0.7427215,373.1712,1420.2025,2127.3298,1419.4598,1754.1587,710.4726,1250.2505,0.80919695,1375.8597,877.5954,0.88065517,1369.1582,796.7805,0.57444525,1280.3259,779.6235,0.9324816,1196.7424,886.60187,0.09714374,927.42004,860.7093,0.905233,1127.1533,1536.1519,0.72104335,471.86316,1429.4203,0.85419136,1097.4524,2160,0.15593961,170.1682,2160,0.37681085,1256.7799,2160,0.11094114,697.7464,2160,0.27717894,891.96405,2160,0.06617525,542.4534,2160,0.08959535,1140.9397,2160,0.022517532,1126.2267,2050.9353,0.029408872,1083.0608,2160,0.02040264,1427.7532,1735.2506,0.022549838
person_20_1.jpg,20,1,patient,0.854054,2415.4539,153.48311,3635.0225,2125.793,1219.5686,1972.3098,3025.2383,1139.6381,0.6183454,2536.9536,672.8882,0.868064,2622.5188,566.2159,0.9214493,2575.8542,582.946,0.5300611,2950.8635,598.5683,0.8867972,2781.7659,616.3218,0.11580551,3230.737,1233.8547,0.9320198,2815.055,1265.9005,0.68526983,3161.789,2095.3376,0.71943253,2620.2927,2146.0056,0.16025838,2734.6973,2139.8003,0.55207163,2600.545,2160,0.13912049,3192.325,2160,0.19773996,2944.743,2160,0.0945169,2728.7363,2160,0.04991898,2622.9138,2105.6125,0.02040413,2950.2102,2074.284,0.02414754,3101.449,1904.23,0.013435572
person_21_0.jpg,21,0,patient,0.88175654,0,380.8669,1383.5844,2121.9248,1383.5844,1741.0579,691.7922,1251.3959,0.7946803,1290.3273,1002.67725,0.9323238,1298.4612,916.39545,0.64481956,1223.1119,893.3523,0.96373785,1127.9669,938.67847,0.0916335,850.3828,886.11597,0.93526614,915.0814,1443.2277,0.80711865,429.8498,1406.1559,0.9173173,1018.2181,2144.8574,0.30180824,660.63513,2141.417,0.6254803,1176.9084,2145.8816,0.24592355,1282.5874,2142.1306,0.4998998,627.5326,2160,0.16806814,306.4235,2160,0.21528322,1182.7003,2160,0.041984588,859.53046,2149.6387,0.054992795,1373.3799,2160,0.028076649,1163.8,1954.5544,0.030866295
person_21_1.jpg,21,1,caregiver,0.8708126,1243.1844,122.365486,3772.9941,2160,2529.8096,2037.6345,2508.0894,1141.1827,1.2415423,2719.9844,672.147,0.91192573,2805.779,568.192,0.96194386,2743.3625,583.1197,0.4208014,3167.5835,578.7113,0.9561113,2977.478,599.1605,0.06471917,3305.3643,1115.6323,0.9792119,3176.4229,1140.2747,0.74719876,2459.4185,1734.8318,0.9563203,2485.379,1780.4529,0.25281155,1460.037,2050.4934,0.890552,1678.6008,2020.1499,0.28153458,3277.6428,2160,0.5735905,3149.38,2160,0.2630983,2327.7515,2160,0.15034303,2238.6982,2082.9722,0.03850606,2123.1265,2160,0.04685089,2086.4927,2071.1772,0.01883486
person_22_0.jpg,22,0,caregiver,0.9295194,771.9468,107.330124,3817.1792,2160,3045.2324,2052.67,2294.563,1133.665,1.4835471,2743.7605,678.68243,0.9283277,2832.059,567.2311,0.9678362,2760.776,584.98096,0.42816383,3205.4028,578.07367,0.9611448,2995.5437,609.9938,0.059697717,3346.875,1104.3594,0.9839833,3223.5112,1178.9584,0.7829478,2435.4526,1605.2764,0.97288907,2581.5798,1785.8124,0.32469523,1286.8763,1902.9486,0.93821,1713.9851,1979.0239,0.39378628,3306.8342,2160,0.5844985,3166.2812,2160,0.26490676,2355.0159,1916.167,0.1458408,2179.3733,1773.1945,0.03570634,2089.603,2160,0.044434667,1972.2577,1868.9663,0.017462939
person_22_1.jpg,22,1,patient,0.6520005,0.14099121,367.5437,1352.7767,2103.783,1352.6357,1736.2393,676.45886,1235.6633,0.77906066,1246.1187,882.6283,0.8831229,1236.4679,801.7277,0.48308262,1160.639,786.51416,0.9398458,1023.5311,876.2178,0.07621071,793.0625,859.12946,0.9295988,796.56165,1445.4739,0.77751917,445.26672,1419.5336,0.9003216,933.45013,2069.923,0.26647317,798.38776,2039.88,0.61569256,1282.4415,2027.5222,0.20304322,1385.9607,1990.0192,0.4659636,508.17923,2160,0.112001956,272.45447,2160,0.14828229,1331.0066,2149.4158,0.020032614,1069.9227,2009.7522,0.028547049,1527.3479,2107.4614,0.011194915,1283.7803,1747.1873,0.013128221
person_23_0.jpg,23,0,caregiver,0.769247,383.43405,96.31976,3839.383,2153.5454,3455.949,2057.2256,2111.4084,1124.9326,1.6799077,2742.9294,674.2814,0.9212558,2826.038,564.16656,0.9728147,2763.1287,565.55347,0.37817875,3214.6204,578.04553,0.9656826,3022.1516,577.9073,0.037946284,3381.7214,1173.5668,0.9778508,3324.4,1122.4463,0.6591098,2355.2917,1744.1768,0.96040696,2568.0117,1635.1992,0.2025457,1173.6724,1774.5712,0.91897285,1884.3744,1557.6417,0.29289198,3403.2554,2160,0.4975856,3320.8293,2160,0.18808404,2184.0884,1796.0908,0.15182686,2159.0222,1643.4298,0.034520745,1553.3073,2098.6206,0.05469942,1589.6193,1835.7192,0.020319909
person_23_1.jpg,23,1,patient,0.6396945,0,358.6189,2833.4104,2130.6802,2833.4104,1772.0613,1416.7052,1244.6495,1.5989348,1172.8065,854.2959,0.8890189,1103.8289,768.1542,0.41157815,1096.5397,762.7489,0.93448824,837.7274,842.97565,0.044588,729.01794,833.1532,0.9469012,705.69385,1398.4333,0.8334732,555.8762,1464.9382,0.906659,1689.4504,1748.802,0.35879552,1552.2747,1884.9095,0.63483167,1602.7662,1766.8619,0.27396387,1768.3478,1743.8398,0.5100462,473.24554,2160,0.17957416,389.2596,2160,0.20353556,1524.1586,2004.1,0.032344908,1483.2595,1996.0488,0.042537004,1785.0911,1963.1469,0.019275218,1846.3162,1804.8184,0.021140665
person_24_0.jpg,24,0,caregiver,0.82084787,1126.4506,87.44144,3840,2155.463,2713.5493,2068.0215,2483.2253,1121.4521,1.3121475,2847.8286,658.7803,0.9179026,2959.3516,548.1248,0.94785666,2855.6562,570.8799,0.505083,3350.2437,595.90857,0.92444825,3029.8042,628.8691,0.08308941,3528.5427,1190.7336,0.9580769,3127.3486,1190.1427,0.8456994,2468.6223,1583.7423,0.9237115,2233.1274,1479.685,0.48937678,1199.8928,1746.8593,0.871706,1253.171,1620.0963,0.5156617,3517.3923,2160,0.47989303,3206.6443,2160,0.32351267,2379.5498,2093.6638,0.105694324,2060.2444,1890.8568,0.04540956,2360.1653,2160,0.03379783,2150.9617,1963.692,0.019925773
person_24_1.jpg,24,1,patient,0.507803,1.4888762,376.60992,2526.2532,2142.2378,2524.7644,1765.6279,1263.871,1259.4238,1.4299527,1284.7839,952.19586,0.84176373,1245.0863,880.31934,0.36573637,1206.3132,840.03534,0.91355884,926.9397,953.0351,0.054425687,812.2445,888.6521,0.9195553,540.2972,1504.7478,0.72286844,666.4277,1395.4055,0.8341549,999.7652,1950.2343,0.25673527,1386.5146,1747.3455,0.54000264,1407.5038,1927.5074,0.22273892,1497.32,1670.7334,0.47380748,366.84006,2160,0.112407595,445.26825,2160,0.13977396,1610.5492,2097.684,0.029116213,1661.2438,1968.9225,0.041256845,1931.5367,2160,0.019516587,1887.9686,1995.6902,0.022351444
person_25_0.jpg,25,0,caregiver,0.8011252,995.3805,0,3840,2142.5476,2844.6196,2142.5476,2417.6902,1071.2738,1.327681,2929.169,410.9857,0.8885707,3054.5125,302.54904,0.92862105,2964.7441,318.34006,0.3724802,3491.414,399.30392,0.90457153,3191.8315,398.83426,0.048068553,3602.9797,1110.4087,0.9309186,3325.592,1027.5807,0.8028238,2413.327,1603.0679,0.898077,2335.9514,1359.5116,0.46667987,1167.0087,1547.0232,0.8663012,1333.0365,1429.2638,0.53101844,3546.4014,2160,0.3741696,3331.3503,2160,0.2599386,1958.3973,1814.5955,0.092927694,1838.244,1679.539,0.04249555,1839.4473,2134.4143,0.03065911,1867.8588,1971.3345,0.018484622
person_25_1.jpg,25,1,patient,0.6651313,0,336.12943,2468.0413,2160,2468.0413,1823.8706,1234.0206,1248.0647,1.3531888,919.35876,678.8169,0.8285076,853.50085,616.8754,0.30074883,795.10596,617.4993,0.8844807,627.8674,770.04865,0.03749031,423.77094,785.3542,0.91837645,397.67148,1358.6918,0.77794105,507.9366,1292.0173,0.9066495,971.5675,1787.6195,0.33881274,1431.5161,1507.7703,0.7295015,1224.9707,1702.279,0.28918004,1481.2224,1373.271,0.64430237,609.95416,2160,0.37646443,678.0821,2160,0.4771733,1688.1643,1807.1616,0.19656116,1807.9304,1844.1947,0.29512632,1937.0886,2160,0.14520818,2037.4644,2160,0.18514341
person_26_0.jpg,26,0,patient,0.81965804,0,319.7469,2439.2356,2155.003,2439.2356,1835.2561,1219.6178,1237.3749,1.3290982,974.96814,734.7207,0.73741436,879.4512,653.1498,0.20598605,847.45886,650.31714,0.8102839,648.30225,790.1929,0.022863567,460.60797,799.3319,0.88709927,695.93933,1433.6354,0.69546264,481.25848,1398.8158,0.79721904,1755.0421,1876.8026,0.26489764,1813.0364,1790.0348,0.55052197,1818.8497,1512.4913,0.25488883,1989.8698,1482.2014,0.5108497,634.93823,2160,0.11361608,496.4854,2160,0.13624945,1613.7988,1722.026,0.032491982,1429.8527,1568.5665,0.04627502,1692.9259,2001.4688,0.02243045,1531.5151,1689.4944,0.026729882
person_26_1.jpg,26,1,caregiver,0.81343025,557.671,0,3840,2146.7993,3282.329,2146.7993,2198.8354,1073.3997,1.5289408,2942.448,437.47647,0.89791965,3055.65,306.47037,0.9500986,2981.9958,337.27383,0.3370129,3528.2852,364.1027,0.9235,3255.1592,413.40796,0.028187871,3645.1042,1058.4073,0.9281496,3450.443,1047.8816,0.63997155,2484.7202,1423.5941,0.9082333,2354.0583,1271.7805,0.2590376,1275.0352,1318.7173,0.88434136,1307.5565,1231.252,0.40016717,3764.7415,2160,0.3139146,3569.369,2160,0.15338549,2721.3894,1804.9856,0.096732944,2502.8342,1760.5173,0.032005906,2753.0999,2105.9985,0.040050328,2475.2988,2013.131,0.020020276
person_27_0.jpg,27,0,patient,0.87181467,0,261.94986,2477.75,2138.1152,2477.75,1876.1654,1238.875,1200.0326,1.3206458,1016.3241,721.59827,0.83460194,939.83093,642.4189,0.2968304,917.858,643.50903,0.90705407,645.8578,747.69305,0.034549445,525.15906,762.7299,0.9367126,441.0313,1305.292,0.7517922,485.94067,1354.6672,0.8492975,1379.9873,1762.5626,0.26850927,1743.6492,1833.8822,0.5639111,2033.7784,1711.8097,0.22041744,2254.8608,1661.2861,0.45005393,397.83194,2160,0.1156227,409.07233,2160,0.13301563,1495.836,1655.753,0.029413283,1476.0598,1672.3832,0.03888014,1810.2404,1833.8492,0.022329777,1714.2754,1707.6781,0.024246603
person_27_1.jpg,27,1,patient,0.7614945,491.87952,3.6968992,3840,2160,3348.1206,2156.3032,2165.9397,1081.8484,1.5527133,2959.1606,454.8365,0.87979764,3078.8865,317.40085,0.9404626,2986.7937,356.52716,0.34569982,3571.0215,360.48315,0.898056,3237.6104,427.01395,0.029066533,3663.237,1017.8876,0.88800275,3399.6614,997.7661,0.58622134,2360.3245,1300.4424,0.8546306,2249.8933,1172.1385,0.22787961,1312.3573,1155.6571,0.82358265,1353.8793,1201.4377,0.3352201,3722.3132,2160,0.20035377,3458.4326,2160,0.09942266,2615.2974,1709.1824,0.04580027,2276.4478,1535.3823,0.015681267,2773.481,2020.5559,0.020678878,2365.4397,1667.6755,0.010791242
person_28_0.jpg,28,0,caregiver,0.8264618,976.0109,0,3839.0981,2146.8723,2863.0872,2146.8723,2407.5544,1073.4362,1.3336085,3029.9553,561.60645,0.9159291,3152.6638,412.95087,0.9426801,3011.2402,440.15967,0.5149641,3593.4785,425.58115,0.8933376,3201.564,473.28137,0.07197976,3683.6133,1133.9474,0.91387963,3535.8997,1071.8707,0.7956592,2782.7559,1809.5996,0.82763064,2689.7505,1560.3219,0.45893943,1514.3007,1560.5931,0.80988485,1548.0232,1503.1283,0.5548263,3689.0625,2160,0.22877222,3523.8254,2160,0.17379102,2660.7627,1752.3391,0.0511311,2568.549,1731.8751,0.030853182,2471.7922,1896.5066,0.0200015,2393.1008,1919.013,0.014498532
person_28_1.jpg,28,1,patient,0.65745443,0,250.53828,1503.7623,2133.5352,1503.7623,1882.9968,751.88116,1192.0367,0.79860055,1285.8938,891.1253,0.89241004,1249.3352,802.08234,0.4629188,1196.5413,780.04034,0.9498842,978.8072,832.9305,0.055404842,791.4597,801.96655,0.9483825,625.27295,1387.4137,0.75946254,642.1013,1268.0076,0.8622211,937.931,2037.4487,0.21204725,1309.9722,1764.3893,0.511208,1478.5281,2036.2062,0.15607741,1621.6704,1800.1766,0.38007236,369.7958,2160,0.07812485,363.766,2160,0.09644729,1341.6277,1917.4728,0.020094633,1344.3887,1750.7112,0.027336717,1566.3896,2037.9247,0.015114009,1484.1014,1676.2247,0.017019987
person_29_0.jpg,29,0,patient,0.76758516,4.64035,308.1405,3689.8625,2116.1355,3685.2222,1807.995,1847.2515,1212.138,2.0382922,1529.9054,948.0014,0.94657356,1526.9652,857.87366,0.62087226,1447.0054,811.5902,0.9645254,1239.2455,866.1774,0.08203262,1004.4909,785.90674,0.92564726,827.24274,1360.8357,0.8708271,773.85895,1333.6033,0.8654779,1857.9531,1809.4385,0.49645725,1809.9756,1872.9849,0.6143715,3016.5117,1334.1426,0.55719894,2657.2305,1281.8458,0.6507863,430.10855,2160,0.13194793,392.93735,2160,0.115882695,1801.5405,1946.1808,0.026238233,1877.3712,2020.3129,0.027671605,1992.9438,2039.642,0.011349916,2072.6409,2093.224,0.010063857
person_29_1.jpg,29,1,caregiver,0.5684804,1756.8298,3.0400083,3838.7522,2128.5903,2081.9224,2125.5503,2797.791,1065.8152,0.97947454,3198.7424,667.9519,0.87859464,3293.7478,485.4898,0.9007901,3181.7153,548.0274,0.5752903,3705.1157,387.9024,0.729412,3369.4321,528.7139,0.08844975,3736.2976,1118.3569,0.7130509,3524.738,1097.258,0.58781385,2690.9377,1887.3275,0.4327757,2765.9995,1736.0071,0.21185479,2824.2468,1344.0577,0.51311064,2903.428,1299.39,0.30186146,3674.5823,2160,0.090066254,3530.509,2160,0.070124984,2731.461,1787.4945,0.05225104,2767.8855,1691.7461,0.03335142,2731.6514,1954.2424,0.04082182,2652.7725,1700.1631,0.03087169
person_30_0.jpg,30,0,patient,0.8776901,45.37811,205.93321,3734.123,2127.964,3688.7449,1922.0309,1889.7506,1166.9486,1.9191912,1585.9961,883.32855,0.9328625,1558.1511,783.0824,0.48058975,1503.5339,747.1499,0.95759976,1241.4304,787.6499,0.050595254,1043.1359,731.97644,0.9369503,881.1047,1365.8821,0.87083995,791.9563,1309.9337,0.8881899,1880.6938,1867.3008,0.5171568,1931.997,1819.2584,0.72322696,3057.8716,1379.2015,0.6018674,3114.6323,1354.0219,0.75044036,571.17163,2160,0.15190965,483.24988,2160,0.14958578,1976.8793,2005.1508,0.024975002,1911.8566,2089.1267,0.029220998,2319.9104,2096.7305,0.009441257,2080.6313,2143.2424,0.00887531
